timestamp,open,high,low,close,volume,trade_count,vwap
2023-05-01 12:55:00-04:00,287.49,287.74,287.22,287.7372,396331.0,5055.0,287.4625676
2023-05-01 13:00:00-04:00,287.7,288.2,287.57,288.11,687232.0,8943.0,287.86459460000003
2023-05-01 13:05:00-04:00,288.1079,288.67,288.09,288.36,569467.0,7121.0,288.3621002
2023-05-01 13:10:00-04:00,288.345,288.9,288.09,288.74,664620.0,6846.0,288.4853184
2023-05-01 13:15:00-04:00,288.72,288.96,288.41,288.4875,590923.0,6971.0,288.7124104
2023-05-01 13:20:00-04:00,288.47,289.15,288.43,288.95,636513.0,7866.0,288.7718844
2023-05-01 13:25:00-04:00,288.9352,289.0295,288.32,288.44,600584.0,6016.0,288.7384294
2023-05-01 13:30:00-04:00,288.42,289.3199,288.27,289.225,743149.0,8055.0,288.55558959999996
2023-05-01 13:35:00-04:00,289.225,289.3,288.0801,288.5365,721021.0,7724.0,288.6711122
2023-05-01 13:40:00-04:00,288.5596,288.83,288.27,288.52,381781.0,4565.0,288.5484512
2023-05-01 13:45:00-04:00,288.5076,289.11,288.37,288.91,408698.0,4684.0,288.7857254
2023-05-01 13:50:00-04:00,288.9,289.18,288.71,289.07,381005.0,4624.0,288.9594392
2023-05-01 13:55:00-04:00,289.0883,289.34,288.96,289.2406,455541.0,5038.0,289.1808262
2023-05-01 14:00:00-04:00,289.26,289.8299,289.13,289.5799,736441.0,8138.0,289.539949
2023-05-01 14:05:00-04:00,289.51,290.0,289.51,289.9082,679949.0,7720.0,289.7818766
2023-05-01 14:10:00-04:00,289.91,290.5844,289.75,289.835,1169278.0,14894.0,290.0916656
2023-05-01 14:15:00-04:00,289.82,289.8556,288.85,288.865,746423.0,8155.0,289.20052380000004
2023-05-01 14:20:00-04:00,288.8807,289.56,288.85,288.98,501656.0,5787.0,289.22666319999996
2023-05-01 14:25:00-04:00,288.97,289.25,288.63,288.785,491364.0,5597.0,288.9774476
2023-05-01 14:30:00-04:00,288.77,288.86,287.55,287.62,768541.0,8887.0,288.30941640000003
2023-05-01 14:35:00-04:00,287.6,288.5598,287.55,288.425,724550.0,7579.0,288.1169046
2023-05-01 14:40:00-04:00,288.41,288.89,288.2,288.55,602380.0,4972.0,288.5247078
2023-05-01 14:45:00-04:00,288.5217,288.7897,288.3,288.647,478482.0,5062.0,288.591029
2023-05-01 14:50:00-04:00,288.647,289.1499,288.44,289.02,565765.0,6009.0,288.731183
2023-05-01 14:55:00-04:00,289.02,289.49,288.9,289.3416,474743.0,5142.0,289.2117856
2023-05-01 15:00:00-04:00,289.35,289.54,288.95,289.27,527814.0,6324.0,289.27116839999997
2023-05-01 15:05:00-04:00,289.28,289.79,289.23,289.6,610601.0,6658.0,289.52001359999997
2023-05-01 15:10:00-04:00,289.6,289.8953,289.45,289.735,470040.0,5642.0,289.7147744
2023-05-01 15:15:00-04:00,289.72,289.7482,288.9401,289.26,603340.0,6914.0,289.3689822
2023-05-01 15:20:00-04:00,289.27,289.96,289.1802,289.4885,547806.0,6093.0,289.6138374
2023-05-01 15:25:00-04:00,289.4701,289.69,289.05,289.11,353253.0,4736.0,289.3965652
2023-05-01 15:30:00-04:00,289.13,289.44,288.8901,288.96,471910.0,6122.0,289.2171058
2023-05-01 15:35:00-04:00,288.9513,288.98,288.26,288.4,682264.0,7921.0,288.56549839999997
2023-05-01 15:40:00-04:00,288.44,289.19,288.23,289.005,713870.0,7599.0,288.7381534
2023-05-01 15:45:00-04:00,289.0,289.88,288.88,289.7736,727955.0,8893.0,289.44768
2023-05-01 15:50:00-04:00,289.83,289.96,289.43,289.56,760087.0,10081.0,289.6329718
2023-05-01 15:55:00-04:00,289.56,289.62,288.84,289.05,1214073.0,14899.0,289.2841458
2023-05-01 16:00:00-04:00,289.1,289.25,289.1,289.25,1632671.0,455.0,289.16269120000004
2023-05-02 09:30:00-04:00,286.79,288.2,286.3,287.97,1821372.0,16781.0,287.27220520000003
2023-05-02 09:35:00-04:00,287.92,288.3599,284.91,285.535,1214648.0,15430.0,286.2993408
2023-05-02 09:40:00-04:00,285.43,287.17,285.0,286.67,1207385.0,13214.0,286.0782218
2023-05-02 09:45:00-04:00,286.69,287.76,286.64,287.3163,960915.0,10954.0,287.37829780000004
2023-05-02 09:50:00-04:00,287.32,287.95,286.8,286.85,760139.0,9997.0,287.48627500000003
2023-05-02 09:55:00-04:00,286.8,286.9299,284.4,285.12,1166849.0,17183.0,285.5763202
2023-05-02 10:00:00-04:00,285.17,285.8496,284.5601,285.55,822042.0,11130.0,285.16990139999996
2023-05-02 10:05:00-04:00,285.52,286.11,284.31,284.385,867900.0,11892.0,285.282672
2023-05-02 10:10:00-04:00,284.38,284.49,283.5,284.3663,1034404.0,15200.0,283.9076638
2023-05-02 10:15:00-04:00,284.36,284.7892,284.0,284.2,740795.0,8920.0,284.439176
2023-05-02 10:20:00-04:00,284.25,284.48,283.9,284.04,491104.0,6774.0,284.1533422
2023-05-02 10:25:00-04:00,284.04,285.11,283.91,284.86,681677.0,7622.0,284.5734594
2023-05-02 10:30:00-04:00,284.81,284.93,283.9968,284.16,540066.0,6632.0,284.3950942
2023-05-02 10:35:00-04:00,284.1447,284.65,283.4,283.53,693012.0,8654.0,283.96362639999995
2023-05-02 10:40:00-04:00,283.62,283.94,283.38,283.705,548195.0,6267.0,283.69603659999996
2023-05-02 10:45:00-04:00,283.7388,283.84,282.76,283.275,755031.0,8910.0,283.34613559999997
2023-05-02 10:50:00-04:00,283.27,283.55,282.25,282.5801,744623.0,8332.0,282.9387574
2023-05-02 10:55:00-04:00,282.58,282.77,281.73,281.958,672146.0,8372.0,282.17899539999996
2023-05-02 11:00:00-04:00,281.95,282.3499,281.77,282.2699,598519.0,7229.0,282.0808458
2023-05-02 11:05:00-04:00,282.23,282.4,281.75,282.1,569465.0,6860.0,282.0394928
2023-05-02 11:10:00-04:00,282.1,282.508,282.0,282.16,520117.0,5614.0,282.2711756
2023-05-02 11:15:00-04:00,282.1873,282.7129,282.0301,282.23,474865.0,5413.0,282.3295394
2023-05-02 11:20:00-04:00,282.2,282.88,282.2,282.64,526450.0,6048.0,282.6012166
2023-05-02 11:25:00-04:00,282.6263,282.73,282.06,282.4199,403953.0,4727.0,282.4995226
2023-05-02 11:30:00-04:00,282.3589,282.48,281.75,282.225,510916.0,6289.0,282.0199638
2023-05-02 11:35:00-04:00,282.2323,283.08,282.05,282.8268,535038.0,6425.0,282.6655062
2023-05-02 11:40:00-04:00,282.841,283.2438,282.79,283.14,498416.0,5537.0,283.0359204
2023-05-02 11:45:00-04:00,283.13,283.42,282.86,283.1196,384434.0,4648.0,283.14303179999996
2023-05-02 11:50:00-04:00,283.085,283.0883,282.01,282.59,477261.0,5860.0,282.5861056
2023-05-02 11:55:00-04:00,282.55,282.661,282.26,282.41,245709.0,3281.0,282.4682646
2023-05-02 12:00:00-04:00,282.37,282.47,281.75,282.19,343285.0,4293.0,282.0595022
2023-05-02 12:05:00-04:00,282.2,282.6299,282.07,282.41,367078.0,3427.0,282.34408599999995
2023-05-02 12:10:00-04:00,282.3917,282.6,282.2055,282.39,201317.0,2774.0,282.42040779999996
2023-05-02 12:15:00-04:00,282.35,282.3799,281.76,281.93,315061.0,4025.0,281.9589332
2023-05-02 12:20:00-04:00,281.89,281.905,280.83,281.2799,602337.0,8100.0,281.2482988
2023-05-02 12:25:00-04:00,281.2,281.72,281.0301,281.69,365916.0,4436.0,281.3626064
2023-05-02 12:30:00-04:00,281.66,282.4,281.65,282.15,405861.0,4695.0,282.15604840000003
2023-05-02 12:35:00-04:00,282.1499,282.55,282.07,282.28,364188.0,4133.0,282.303435
2023-05-02 12:40:00-04:00,282.295,282.76,282.0901,282.415,318449.0,3082.0,282.3634298
2023-05-02 12:45:00-04:00,282.4086,282.8486,282.35,282.73,253603.0,3051.0,282.60127320000004
2023-05-02 12:50:00-04:00,282.69,283.1,282.42,282.5038,290512.0,3214.0,282.7770628
2023-05-02 12:55:00-04:00,282.5,282.7,282.17,282.65,212474.0,2901.0,282.4608294
2023-05-02 13:00:00-04:00,282.6799,282.92,282.44,282.82,237196.0,3234.0,282.737385
2023-05-02 13:05:00-04:00,282.8,283.16,282.56,282.58,302029.0,3901.0,282.9075124
2023-05-02 13:10:00-04:00,282.5601,282.6825,282.19,282.22,279386.0,3426.0,282.534625
2023-05-02 13:15:00-04:00,282.24,283.31,282.1701,283.1404,355286.0,4821.0,282.75069560000003
2023-05-02 13:20:00-04:00,283.145,283.25,282.82,283.03,188691.0,2587.0,282.9888042
2023-05-02 13:25:00-04:00,283.05,283.49,282.8601,283.2381,323723.0,4007.0,283.208327
2023-05-02 13:30:00-04:00,283.2,283.65,283.1001,283.28,323390.0,3891.0,283.313494
2023-05-02 13:35:00-04:00,283.28,283.95,283.27,283.821,286753.0,3480.0,283.6185082
2023-05-02 13:40:00-04:00,283.82,283.93,283.2699,283.295,218672.0,2780.0,283.61858220000005
2023-05-02 13:45:00-04:00,283.28,283.49,283.1801,283.45,199098.0,2488.0,283.3708554
2023-05-02 13:50:00-04:00,283.45,284.39,283.33,284.12,447953.0,5392.0,283.9695866
2023-05-02 13:55:00-04:00,284.1282,284.22,283.81,283.95,363488.0,3086.0,283.9750372
2023-05-02 14:00:00-04:00,283.95,283.9993,283.48,283.62,263698.0,3042.0,283.6959918
2023-05-02 14:05:00-04:00,283.59,283.93,283.58,283.86,195670.0,2776.0,283.7403816
2023-05-02 14:10:00-04:00,283.8634,284.12,282.94,283.06,355041.0,4106.0,283.5531452
2023-05-02 14:15:00-04:00,283.055,283.3488,282.77,283.16,255221.0,3033.0,283.018368
2023-05-02 14:20:00-04:00,283.16,283.2206,282.215,282.51,599913.0,5445.0,282.6264728
2023-05-02 14:25:00-04:00,282.46,283.08,282.29,282.95,294061.0,3492.0,282.640379
2023-05-02 14:30:00-04:00,282.94,283.13,282.5594,282.8443,246994.0,3170.0,282.8525466
2023-05-02 14:35:00-04:00,282.85,283.43,282.83,283.0,232280.0,3022.0,283.17865919999997
2023-05-02 14:40:00-04:00,282.9871,283.2,282.71,283.1999,219509.0,2703.0,282.9778362
2023-05-02 14:45:00-04:00,283.16,283.409,283.0,283.27,193863.0,2245.0,283.2213612
2023-05-02 14:50:00-04:00,283.24,283.4682,283.16,283.27,203001.0,2445.0,283.338996
2023-05-02 14:55:00-04:00,283.275,283.7,283.1801,283.5699,221724.0,2628.0,283.5173374
2023-05-02 15:00:00-04:00,283.52,283.64,282.6362,282.76,313323.0,4665.0,283.09196860000003
2023-05-02 15:05:00-04:00,282.78,283.2,282.69,283.05,223197.0,2846.0,282.9112552
2023-05-02 15:10:00-04:00,283.055,283.85,283.03,283.54,452557.0,5704.0,283.5698098
2023-05-02 15:15:00-04:00,283.54,283.72,282.72,283.1699,390254.0,4884.0,283.24679779999997
2023-05-02 15:20:00-04:00,283.19,283.25,282.8504,283.03,195171.0,2764.0,283.0427742
2023-05-02 15:25:00-04:00,283.04,283.05,282.34,282.595,290053.0,4042.0,282.7406926
2023-05-02 15:30:00-04:00,282.6,282.6333,281.92,281.93,358390.0,4969.0,282.33344700000004
2023-05-02 15:35:00-04:00,281.9383,282.04,281.63,281.8372,391532.0,5245.0,281.79003700000004
2023-05-02 15:40:00-04:00,281.82,281.91,281.3907,281.65,406108.0,5636.0,281.6876466
2023-05-02 15:45:00-04:00,281.65,281.7,281.02,281.33,525093.0,6881.0,281.27556919999995
2023-05-02 15:50:00-04:00,281.36,282.48,281.32,282.36,717133.0,9474.0,282.0230186
2023-05-02 15:55:00-04:00,282.34,282.49,281.87,282.1,901886.0,12404.0,282.152157
2023-05-02 16:00:00-04:00,282.08,282.1,281.88,281.95,2994197.0,379.0,282.018953
2023-05-03 09:30:00-04:00,278.4,279.95,277.51,278.68,1714728.0,16325.0,278.8067236
2023-05-03 09:35:00-04:00,278.68,279.11,276.32,276.63,1365858.0,17565.0,277.5727156
2023-05-03 09:40:00-04:00,276.53,277.2599,276.1,276.2402,1123075.0,12172.0,276.62571820000005
2023-05-03 09:45:00-04:00,276.2352,277.1493,274.72,274.979,1122927.0,15337.0,275.78311199999996
2023-05-03 09:50:00-04:00,274.9597,276.92,274.8,276.67,902536.0,12277.0,275.9020184
2023-05-03 09:55:00-04:00,276.72,277.11,276.27,276.77,655744.0,9840.0,276.7390886
2023-05-03 10:00:00-04:00,276.82,278.0442,276.66,277.9806,861056.0,12025.0,277.2824336
2023-05-03 10:05:00-04:00,277.99,278.68,277.83,278.4823,1064045.0,13239.0,278.3088902
2023-05-03 10:10:00-04:00,278.4825,278.58,277.8401,278.36,597873.0,8634.0,278.2479998
2023-05-03 10:15:00-04:00,278.36,279.45,278.25,278.8252,644813.0,9032.0,278.997924
2023-05-03 10:20:00-04:00,278.875,279.6699,278.875,278.9893,481203.0,5729.0,279.27672640000003
2023-05-03 10:25:00-04:00,279.025,279.35,278.33,278.37,509993.0,5679.0,278.9459674
2023-05-03 10:30:00-04:00,278.36,279.64,278.14,279.24,509640.0,5151.0,278.8956746
2023-05-03 10:35:00-04:00,279.17,279.3799,278.85,279.17,313350.0,3639.0,279.100471
2023-05-03 10:40:00-04:00,279.1005,280.13,279.09,279.7901,551763.0,6524.0,279.6966098
2023-05-03 10:45:00-04:00,279.77,280.15,279.12,279.66,536464.0,5947.0,279.5743118
2023-05-03 10:50:00-04:00,279.68,280.34,279.06,279.1073,524753.0,5505.0,279.7473402
2023-05-03 10:55:00-04:00,279.1079,279.379,278.75,279.0343,454296.0,4911.0,279.0328642
2023-05-03 11:00:00-04:00,279.04,279.18,278.3819,278.87,363230.0,4380.0,278.8183004
2023-05-03 11:05:00-04:00,278.93,278.97,278.311,278.4609,302826.0,3578.0,278.590504
2023-05-03 11:10:00-04:00,278.42,279.1603,278.27,278.83,287524.0,3248.0,278.746677
2023-05-03 11:15:00-04:00,278.86,279.0,278.63,278.972,247684.0,3216.0,278.8596542
2023-05-03 11:20:00-04:00,278.985,279.008,278.0,278.0468,267643.0,3840.0,278.6222534
2023-05-03 11:25:00-04:00,278.08,278.08,277.42,277.81,404659.0,4640.0,277.7171704
2023-05-03 11:30:00-04:00,277.83,278.0,277.1,277.2331,371670.0,4441.0,277.5247178
2023-05-03 11:35:00-04:00,277.24,277.8,277.06,277.67,322328.0,3804.0,277.35428459999997
2023-05-03 11:40:00-04:00,277.64,277.95,277.35,277.45,268565.0,3096.0,277.7503976
2023-05-03 11:45:00-04:00,277.47,277.6399,277.2325,277.4799,140399.0,2176.0,277.41298459999996
2023-05-03 11:50:00-04:00,277.48,278.58,277.4001,278.5384,337724.0,3889.0,278.0632676
2023-05-03 11:55:00-04:00,278.54,278.88,278.41,278.85,246217.0,2782.0,278.6174154
2023-05-03 12:00:00-04:00,278.86,279.05,278.6604,278.8046,172664.0,2158.0,278.81341499999996
2023-05-03 12:05:00-04:00,278.7869,279.18,278.6702,279.02,224746.0,2597.0,278.9178712
2023-05-03 12:10:00-04:00,279.02,279.24,278.78,279.15,266139.0,2825.0,278.960124
2023-05-03 12:15:00-04:00,279.13,279.3381,278.67,278.73,267242.0,2809.0,279.0123692
2023-05-03 12:20:00-04:00,278.73,279.0,278.5,278.985,224558.0,2353.0,278.7475608
2023-05-03 12:25:00-04:00,278.995,279.3,278.73,279.14,159252.0,2097.0,278.9712548
2023-05-03 12:30:00-04:00,279.16,279.17,278.6886,278.88,127692.0,1802.0,278.909444
2023-05-03 12:35:00-04:00,278.88,278.915,278.55,278.6292,132729.0,1684.0,278.7188302
2023-05-03 12:40:00-04:00,278.6484,278.83,278.481,278.5216,170422.0,2007.0,278.6226266
2023-05-03 12:45:00-04:00,278.52,278.8,278.37,278.71,190819.0,2091.0,278.5588804
2023-05-03 12:50:00-04:00,278.72,279.3,278.68,279.065,170237.0,2051.0,278.9652024
2023-05-03 12:55:00-04:00,279.075,279.32,278.97,279.29,158553.0,2221.0,279.14683279999997
2023-05-03 13:00:00-04:00,279.3,279.4764,279.0,279.4,232114.0,3116.0,279.23401079999996
2023-05-03 13:05:00-04:00,279.42,279.54,278.9159,278.92,191188.0,2946.0,279.2341534
2023-05-03 13:10:00-04:00,278.96,279.1,278.33,278.33,211921.0,3180.0,278.61943920000004
2023-05-03 13:15:00-04:00,278.34,278.55,278.33,278.39,138262.0,1914.0,278.4416966
2023-05-03 13:20:00-04:00,278.43,278.79,278.2601,278.75,202801.0,2879.0,278.56652840000004
2023-05-03 13:25:00-04:00,278.75,279.39,278.73,279.32,179522.0,2507.0,278.98496620000003
2023-05-03 13:30:00-04:00,279.3499,279.5099,279.2001,279.3914,175807.0,2882.0,279.3805626
2023-05-03 13:35:00-04:00,279.36,279.69,279.16,279.69,224322.0,3193.0,279.4507678
2023-05-03 13:40:00-04:00,279.69,280.21,279.6301,279.9638,254989.0,3162.0,279.951979
2023-05-03 13:45:00-04:00,279.95,280.02,279.61,279.995,178296.0,2296.0,279.8125758
2023-05-03 13:50:00-04:00,279.99,280.05,279.71,279.9,123743.0,1873.0,279.8716062
2023-05-03 13:55:00-04:00,279.87,280.44,279.78,280.24,238744.0,2972.0,280.14846339999997
2023-05-03 14:00:00-04:00,280.1501,281.45,279.6005,280.0,545168.0,7549.0,280.49914739999997
2023-05-03 14:05:00-04:00,280.19,281.3099,278.9,280.1194,675388.0,7142.0,280.1240642
2023-05-03 14:10:00-04:00,280.1181,280.35,279.5001,280.34,319969.0,3498.0,280.0449884
2023-05-03 14:15:00-04:00,280.35,281.48,280.31,281.275,377027.0,4182.0,280.8207942
2023-05-03 14:20:00-04:00,281.33,282.6662,281.1,282.335,770597.0,8095.0,281.8432546
2023-05-03 14:25:00-04:00,282.3899,283.67,282.22,282.7899,860812.0,9421.0,282.9542358
2023-05-03 14:30:00-04:00,282.78,283.1,281.361,281.67,655292.0,8391.0,282.05893419999995
2023-05-03 14:35:00-04:00,281.64,282.08,279.3701,281.8045,987642.0,12084.0,280.7969154
2023-05-03 14:40:00-04:00,281.85,283.14,280.69,281.5211,678614.0,7867.0,281.88252520000003
2023-05-03 14:45:00-04:00,281.5912,282.42,280.84,281.14,393941.0,4731.0,281.5748826
2023-05-03 14:50:00-04:00,281.11,281.93,279.71,281.505,526643.0,6187.0,280.9455144
2023-05-03 14:55:00-04:00,281.485,282.5001,280.805,281.785,499501.0,5669.0,281.602145
2023-05-03 15:00:00-04:00,281.87,282.4193,280.95,281.91,462344.0,4979.0,281.7883862
2023-05-03 15:05:00-04:00,281.91,282.92,280.16,280.75,659890.0,6718.0,281.3069326
2023-05-03 15:10:00-04:00,280.75,280.79,279.6,280.19,456183.0,5481.0,280.1799822
2023-05-03 15:15:00-04:00,280.14,280.97,279.6774,280.58,489913.0,5559.0,280.3910906
2023-05-03 15:20:00-04:00,280.46,281.25,279.3609,280.835,598693.0,6250.0,280.24268440000003
2023-05-03 15:25:00-04:00,280.82,281.4,279.2501,279.344,501038.0,5674.0,280.6036032
2023-05-03 15:30:00-04:00,279.25,279.56,278.36,278.73,655439.0,7398.0,278.96301819999996
2023-05-03 15:35:00-04:00,278.72,279.12,278.43,278.61,423553.0,4742.0,278.766326
2023-05-03 15:40:00-04:00,278.6,279.1,277.82,278.74,589665.0,7462.0,278.383832
2023-05-03 15:45:00-04:00,278.74,279.3,278.3522,278.6002,494779.0,6657.0,278.757314
2023-05-03 15:50:00-04:00,278.69,279.83,278.59,279.1,729839.0,9733.0,279.1826074
2023-05-03 15:55:00-04:00,279.1076,279.1076,277.92,278.01,1033025.0,15008.0,278.3699656
2023-05-03 16:00:00-04:00,278.02,278.2491,277.5,277.6,2381626.0,726.0,277.854857
2023-05-04 09:30:00-04:00,276.46,277.3,274.81,276.3861,1319155.0,14947.0,275.94757
2023-05-04 09:35:00-04:00,276.46,276.55,275.5,276.21,517292.0,6317.0,276.12612
2023-05-04 09:40:00-04:00,276.2639,276.49,275.44,275.82,584141.0,6969.0,276.032713
2023-05-04 09:45:00-04:00,275.8049,276.75,275.46,276.28,597940.0,8028.0,276.1027594
2023-05-04 09:50:00-04:00,276.26,277.23,275.98,276.42,672382.0,9487.0,276.6692224
2023-05-04 09:55:00-04:00,276.46,277.9199,276.41,277.3,609621.0,8821.0,277.39386759999996
2023-05-04 10:00:00-04:00,277.28,277.83,277.02,277.195,467056.0,6861.0,277.4783938
2023-05-04 10:05:00-04:00,277.23,278.59,277.23,278.16,606789.0,8749.0,278.0936338
2023-05-04 10:10:00-04:00,278.19,278.349,277.1041,277.225,416793.0,6318.0,277.7368844
2023-05-04 10:15:00-04:00,277.1037,277.75,276.45,277.13,576131.0,8546.0,277.228227
2023-05-04 10:20:00-04:00,277.11,277.2499,276.0101,276.155,356741.0,4565.0,276.5482454
2023-05-04 10:25:00-04:00,276.13,276.35,275.31,275.33,441325.0,5742.0,275.8122464
2023-05-04 10:30:00-04:00,275.325,275.5,274.35,274.8384,741337.0,8793.0,274.99558779999995
2023-05-04 10:35:00-04:00,274.88,275.4899,273.97,274.0,644726.0,7917.0,274.775826
2023-05-04 10:40:00-04:00,273.9628,274.7999,273.8401,274.215,518434.0,6265.0,274.330566
2023-05-04 10:45:00-04:00,274.24,275.44,274.1101,274.6401,552810.0,6055.0,274.76373079999996
2023-05-04 10:50:00-04:00,274.58,275.65,274.38,275.62,428759.0,4187.0,274.9916624
2023-05-04 10:55:00-04:00,275.59,275.9381,275.19,275.495,326525.0,3756.0,275.5061568
2023-05-04 11:00:00-04:00,275.47,276.05,275.33,275.56,340147.0,3538.0,275.7226948
2023-05-04 11:05:00-04:00,275.51,277.1775,275.35,276.4496,453116.0,5299.0,276.0540134
2023-05-04 11:10:00-04:00,276.49,277.0,275.7363,276.7,340609.0,3955.0,276.3202508
2023-05-04 11:15:00-04:00,276.665,277.01,276.42,276.7399,253891.0,3114.0,276.72798240000003
2023-05-04 11:20:00-04:00,276.73,276.81,275.98,276.055,206883.0,2778.0,276.43632360000004
2023-05-04 11:25:00-04:00,276.07,276.64,276.07,276.3,221146.0,2783.0,276.3443202
2023-05-04 11:30:00-04:00,276.29,276.85,276.21,276.81,232041.0,2371.0,276.5236826
2023-05-04 11:35:00-04:00,276.78,276.96,276.36,276.655,161242.0,1834.0,276.658745
2023-05-04 11:40:00-04:00,276.6878,276.87,276.3,276.3603,147125.0,1865.0,276.63231800000005
2023-05-04 11:45:00-04:00,276.37,276.6391,275.8124,275.8715,164659.0,2332.0,276.370628
2023-05-04 11:50:00-04:00,275.88,276.16,275.5769,275.97,226932.0,2682.0,275.9130938
2023-05-04 11:55:00-04:00,275.94,276.84,275.88,276.63,195340.0,2481.0,276.33403200000004
2023-05-04 12:00:00-04:00,276.625,276.8049,276.13,276.165,127127.0,1847.0,276.4122032
2023-05-04 12:05:00-04:00,276.18,276.26,275.9,276.1,168594.0,2438.0,276.0770882
2023-05-04 12:10:00-04:00,276.0361,276.15,275.504,275.56,266162.0,2671.0,275.7593392
2023-05-04 12:15:00-04:00,275.55,275.801,275.1,275.1686,264994.0,2785.0,275.4830004
2023-05-04 12:20:00-04:00,275.1899,275.654,275.09,275.35,197902.0,2243.0,275.332562
2023-05-04 12:25:00-04:00,275.3473,276.19,275.3,276.175,311917.0,3173.0,275.6371998
2023-05-04 12:30:00-04:00,276.15,276.3599,275.8107,275.98,245401.0,2717.0,276.09039640000003
2023-05-04 12:35:00-04:00,275.8835,276.41,275.82,276.15,166048.0,2000.0,276.205611
2023-05-04 12:40:00-04:00,276.19,276.4479,275.81,275.84,169983.0,2123.0,276.1503202
2023-05-04 12:45:00-04:00,275.8,276.2999,275.67,276.23,148929.0,2018.0,275.96926599999995
2023-05-04 12:50:00-04:00,276.26,276.73,276.23,276.6693,162967.0,2005.0,276.445131
2023-05-04 12:55:00-04:00,276.6778,277.17,276.61,277.12,248900.0,2751.0,276.88299820000003
2023-05-04 13:00:00-04:00,277.14,277.26,276.8501,277.07,165219.0,2301.0,277.0353758
2023-05-04 13:05:00-04:00,277.1499,277.61,277.06,277.33,193916.0,2335.0,277.291784
2023-05-04 13:10:00-04:00,277.3403,277.69,277.1401,277.31,174340.0,2200.0,277.40959480000004
2023-05-04 13:15:00-04:00,277.27,278.35,275.42,276.49,970044.0,14947.0,277.5242786
2023-05-04 13:20:00-04:00,276.43,276.5,273.45,274.06,1534881.0,22975.0,274.69065
2023-05-04 13:25:00-04:00,274.23,274.77,272.4,273.6343,1472336.0,19338.0,273.7742394
2023-05-04 13:30:00-04:00,273.675,275.12,272.56,275.12,1026267.0,13370.0,273.8508428
2023-05-04 13:35:00-04:00,275.18,275.565,274.55,275.03,578420.0,6898.0,275.06264139999996
2023-05-04 13:40:00-04:00,275.0431,276.12,274.77,276.031,574457.0,6393.0,275.39910960000003
2023-05-04 13:45:00-04:00,276.015,276.73,276.015,276.45,439169.0,5372.0,276.3738366
2023-05-04 13:50:00-04:00,276.39,276.5801,275.701,275.91,393860.0,4481.0,276.18421079999996
2023-05-04 13:55:00-04:00,275.88,276.5,275.6,276.47,280163.0,3604.0,275.9856712
2023-05-04 14:00:00-04:00,276.47,276.6,275.66,275.7,319545.0,4059.0,276.0015174
2023-05-04 14:05:00-04:00,275.71,276.08,275.04,275.65,362845.0,4316.0,275.4380494
2023-05-04 14:10:00-04:00,275.638,275.87,275.06,275.38,264240.0,3079.0,275.4283792
2023-05-04 14:15:00-04:00,275.34,275.5399,274.97,275.28,225525.0,2555.0,275.2091628
2023-05-04 14:20:00-04:00,275.24,275.34,274.4001,274.44,258726.0,3385.0,274.74063859999995
2023-05-04 14:25:00-04:00,274.45,274.54,274.0,274.25,240042.0,3087.0,274.3271578
2023-05-04 14:30:00-04:00,274.245,274.44,273.8,274.44,265569.0,3407.0,274.16789
2023-05-04 14:35:00-04:00,274.4399,275.02,274.34,274.44,236949.0,3203.0,274.6528142
2023-05-04 14:40:00-04:00,274.4099,275.29,274.24,275.17,276529.0,3372.0,274.7312088
2023-05-04 14:45:00-04:00,275.14,275.2797,274.75,274.89,163000.0,2120.0,275.00796099999997
2023-05-04 14:50:00-04:00,274.85,275.0219,274.38,274.83,210714.0,2802.0,274.6892584
2023-05-04 14:55:00-04:00,274.78,275.08,274.62,274.68,169885.0,2246.0,274.8651326
2023-05-04 15:00:00-04:00,274.64,275.2199,274.59,275.1582,191554.0,2587.0,274.86390659999995
2023-05-04 15:05:00-04:00,275.18,275.69,275.08,275.415,249676.0,3065.0,275.4251878
2023-05-04 15:10:00-04:00,275.43,275.66,274.94,275.0401,216699.0,3213.0,275.3109602
2023-05-04 15:15:00-04:00,275.08,275.12,274.45,274.655,206060.0,2873.0,274.6657878
2023-05-04 15:20:00-04:00,274.64,274.94,274.47,274.86,215774.0,2974.0,274.74754160000003
2023-05-04 15:25:00-04:00,274.87,276.0038,274.86,275.78,324055.0,4211.0,275.4578162
2023-05-04 15:30:00-04:00,275.78,276.1,275.7101,275.99,261070.0,3454.0,275.8880716
2023-05-04 15:35:00-04:00,276.0208,276.33,275.7722,275.985,280394.0,3838.0,276.03978159999997
2023-05-04 15:40:00-04:00,275.96,276.22,275.65,275.875,272117.0,4588.0,275.94429279999997
2023-05-04 15:45:00-04:00,275.87,276.38,275.72,276.34,302203.0,4484.0,276.0408082
2023-05-04 15:50:00-04:00,276.35,276.38,275.54,275.72,377165.0,6042.0,276.0048734
2023-05-04 15:55:00-04:00,275.72,275.895,275.39,275.62,583076.0,9902.0,275.61215419999996
2023-05-04 16:00:00-04:00,275.62,275.87,275.33,275.3464,2773252.0,269.0,275.46792975
2023-05-05 09:30:00-04:00,278.26,279.3,277.31,278.85,1484339.0,12792.0,278.5734738
2023-05-05 09:35:00-04:00,278.855,279.23,277.89,278.6904,685236.0,8240.0,278.7155316
2023-05-05 09:40:00-04:00,278.65,279.6999,278.01,279.34,773415.0,10502.0,279.0474632
